Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output
2025-03-15 12:00:00,100.0,27.001910028651626,32.520225662096315,26.068900832965554,1.05,99.92639281792484,49.5386420731804,0.12,2.07,Boost All,3
2025-03-15 13:00:00,91.8314150672448,24.676225472176654,32.96615330882781,24.982973322883065,0.93,86.91305224811676,47.880384408027474,0.09,0.98,Boost All,3
2025-03-15 14:00:00,51.95301087727345,19.63702282586764,26.776917001028465,28.722194969979146,0.71,50.14272972315347,60.91713262464052,0.11,4.72,Eco Mode,4
2025-03-15 15:00:00,90.41472107842233,23.30905392625296,28.153258962794602,26.510664231594724,0.97,89.12353126824819,51.3363479453626,0.14,2.51,Increase Chiller,0
2025-03-15 16:00:00,54.85379494047171,19.42486841044068,23.132119822716422,21.984831360361866,0.66,54.35032596359045,45.933136180607285,0.07,2.02,Increase Chiller,0
2025-03-15 17:00:00,45.319738813952,19.086519903063472,24.30640896409616,23.520712309450808,0.64,52.62528407874944,43.03837123866066,0.05,0.48,Reduce AHU,1
2025-03-15 18:00:00,66.51202259800972,23.23262532123675,28.53584217182758,26.120825746126716,0.84,75.57157248513978,47.67995686344291,0.07,2.12,Eco Mode,4
2025-03-15 19:00:00,56.261967969880715,21.666570675624374,26.006149162084046,22.967147785263474,0.59,48.26436469528393,41.116060627359424,0.06,1.03,Reduce AHU,1
2025-03-15 20:00:00,82.65479368534382,22.87046385128342,29.784520631638628,25.50912595861708,0.87,76.3622127612346,51.641813778870315,0.07,1.51,Maintain,2
2025-03-15 21:00:00,37.055143727021985,18.273281797526696,22.800840874428197,24.05807592845428,0.53,34.97683360426938,50.68055815232358,0.05,0.06,Increase Chiller,0
2025-03-15 22:00:00,83.35274101127041,23.221258647958706,27.781855610002705,20.849035951920097,0.81,77.78494798512702,36.91726128300438,0.1,3.15,Increase Chiller,0
2025-03-15 23:00:00,61.777917246083646,20.6948248471352,26.415274909647117,31.36051630711395,0.79,57.95611173559962,64.65889220566656,0.09,7.36,Increase Chiller,0
2025-03-16 00:00:00,97.59039840592104,26.36036253929835,30.164887571237845,24.356269996503293,1.05,100.0,49.91359854756719,0.11,0.36,Reduce AHU,1
2025-03-16 01:00:00,83.97371273842913,22.950209998881355,23.770163703821016,19.655627624305353,0.82,81.2606580040871,34.59074539510769,0.09,4.34,Increase Chiller,0
2025-03-16 02:00:00,60.63898748751164,22.309309927986323,25.19787102774187,23.168039694625357,0.76,66.10222192888526,46.093950907704844,0.1,0.83,Eco Mode,4
2025-03-16 03:00:00,57.62740171461951,20.15782469192133,22.127716399451913,25.19876676019847,0.78,64.26808317249723,54.0735062615602,0.07,1.2,Eco Mode,4
2025-03-16 04:00:00,52.2819748457664,21.008961109698102,25.394145379640513,24.860606653329658,0.66,49.102035474658656,52.970881664168324,0.09,0.86,Reduce AHU,1
2025-03-16 05:00:00,100.0,24.46525582473959,29.341512174469784,23.356743930465797,1.05,100.0,50.4627666352783,0.13,0.64,Increase Chiller,0
2025-03-16 06:00:00,67.58234394286625,22.969038883951328,28.431001128453843,29.568676712628722,0.86,67.47955904232232,63.213898899054016,0.08,5.57,Increase Chiller,0
2025-03-16 07:00:00,71.55700558093368,22.57530193894006,28.17045413987289,27.00310611967933,0.8,65.81733126370003,54.75488999125244,0.08,3.0,Increase Chiller,0
2025-03-16 08:00:00,92.62706339380487,23.452932148682795,24.44058325411703,22.578848666257947,0.9,83.60300454678803,46.66048694248333,0.07,1.42,Eco Mode,4
2025-03-16 09:00:00,85.75348291592772,23.686193453554683,27.826214075164586,22.29850316774029,0.98,94.02254804221648,46.38889556250213,0.09,1.7,Maintain,2
2025-03-16 10:00:00,100.0,26.523803175322733,32.199414872530106,24.492189544677068,1.0,93.53481500611969,49.4990971266734,0.12,0.49,Eco Mode,4
2025-03-16 11:00:00,33.56873330515174,17.852719919035515,24.189982683809006,23.767703275949383,0.47,29.974289214609186,46.23967289238541,0.07,0.23,Reduce AHU,1
2025-03-16 12:00:00,55.42529407052581,19.5859977573439,31.000785583964998,19.168352295482805,0.54,45.63170381975577,34.88677250326024,0.07,4.83,Increase Chiller,0
2025-03-16 13:00:00,100.0,25.64341797400419,28.239884134487234,21.744469893338355,1.02,100.0,44.68288767365355,0.15,2.26,Eco Mode,4
2025-03-16 14:00:00,51.995209828337565,17.963296515031647,22.528890368780868,18.0,0.55,42.66067880501525,40.9217060822299,0.08,6.0,Eco Mode,4
2025-03-16 15:00:00,88.65952686866166,25.995300365070317,30.648110861237537,22.09861674008288,0.97,95.8850222811105,41.047869514473895,0.14,1.9,Boost All,3
2025-03-16 16:00:00,84.0676060867953,25.066518336642932,34.14821970476407,29.515482900377464,0.95,84.3466791892513,55.30797957590792,0.11,5.52,Maintain,2
2025-03-16 17:00:00,31.591791651568748,15.799574321804918,23.53475803300058,26.452869871256095,0.49,25.378490657788802,56.96786283741265,0.06,2.45,Maintain,2
2025-03-16 18:00:00,63.88981277001257,22.415207962222183,28.211975664742138,25.72747492168389,0.77,64.39185108202304,50.106295174303916,0.08,1.73,Boost All,3
2025-03-16 19:00:00,89.13097710443523,21.564520473098312,24.158956856334797,22.215942535335657,0.93,88.87598948442096,43.63201745543771,0.12,1.78,Increase Chiller,0
2025-03-16 20:00:00,42.47863099531473,18.009870557364383,21.259135024120354,19.174530386224063,0.53,39.50653319038101,42.06170032935832,0.04,4.83,Maintain,2
2025-03-16 21:00:00,61.33939284991359,21.653884422993496,27.343152856281115,22.039803920894133,0.68,58.64471258828033,42.92147007654902,0.08,1.96,Eco Mode,4
2025-03-16 22:00:00,58.03404326632596,21.09822656255432,22.853230121411002,23.11925398339261,0.7,60.405120634215265,43.805365640394214,0.08,0.88,Maintain,2
2025-03-16 23:00:00,72.22423022720182,22.27164080810147,26.033249602709645,21.859539836321126,0.85,78.57481937926542,44.091072176908995,0.08,2.14,Maintain,2
2025-03-17 00:00:00,71.44489031595064,22.050715047602786,29.077529125138184,22.972857697901215,0.81,72.43705515951775,46.84171871230925,0.12,1.03,Maintain,2
2025-03-17 01:00:00,85.76810557452906,24.898765465235854,32.2341845045994,18.0,0.81,79.27208873426513,36.14264286392675,0.11,6.0,Boost All,3
2025-03-17 02:00:00,52.174300489432284,20.789359691227965,26.173692118202023,26.777176792248902,0.69,49.81851092465182,57.997740923443004,0.08,2.78,Increase Chiller,0
2025-03-17 03:00:00,79.4449646893829,22.18546411033333,27.940574931879674,20.18354903249934,0.82,78.65819925487263,38.24762361069472,0.09,3.82,Boost All,3
2025-03-17 04:00:00,83.55183800078356,24.25329725553485,29.10117217324486,24.64624887224072,0.91,81.49174712121268,51.294643267543975,0.12,0.65,Maintain,2
2025-03-17 05:00:00,62.66172224357338,19.9932605223582,29.07488910179992,29.014966202392888,0.86,70.3112992884289,60.4302641360105,0.1,5.01,Maintain,2
2025-03-17 06:00:00,51.55629122527868,21.099984452135487,23.99677684133313,18.0,0.55,45.210927199454964,37.92512437919125,0.05,6.0,Increase Chiller,0
2025-03-17 07:00:00,40.82988082619357,20.71951418340639,24.666735291460867,20.68392185939065,0.6,48.94050749867139,42.45008101604292,0.05,3.32,Boost All,3
2025-03-17 08:00:00,85.45041444854246,24.03419941825819,27.215812516872447,23.536955281284605,0.89,81.1100425369702,48.007111273815894,0.1,0.46,Reduce AHU,1
2025-03-17 09:00:00,66.33809514771032,21.65592533383639,25.415432361659498,28.009925321348586,0.9,75.33529607850032,60.261298514646775,0.13,4.01,Eco Mode,4
2025-03-17 10:00:00,63.2456992932943,20.828977448490157,28.95209375430188,24.10753512163582,0.77,64.48380705846583,51.47000928187777,0.07,0.11,Maintain,2
2025-03-17 11:00:00,58.43583860865368,21.8280320499827,26.587723365400628,20.51740237554657,0.65,56.11903898937346,40.85413248947155,0.09,3.48,Boost All,3
2025-03-17 12:00:00,42.48177003051869,18.173542170452347,21.350333483084647,26.91788599153409,0.67,50.620016954561294,53.29118125312865,0.08,2.92,Maintain,2
2025-03-17 13:00:00,58.868336071478666,20.155297357350197,25.55306674197492,25.72105477001749,0.76,62.32416176894816,51.76165844727447,0.11,1.72,Increase Chiller,0
2025-03-17 14:00:00,27.680468854878328,18.37757999740502,26.429184158687544,23.629429254813285,0.5,31.552006325224465,50.004422790336974,0.05,0.37,Boost All,3
2025-03-17 15:00:00,29.881227516750776,19.397679086375074,23.605362579913816,31.824067260658488,0.54,28.265628141049916,63.691537008582074,0.07,7.82,Boost All,3
2025-03-17 16:00:00,54.93424137168963,20.75383706935932,28.181407016122357,26.81230197826692,0.74,60.90516524649789,49.742299880601976,0.09,2.81,Eco Mode,4
2025-03-17 17:00:00,58.85398945061903,22.225559010477255,22.225559010477255,21.396476435155606,0.73,67.24061143884315,39.22957909692596,0.07,2.6,Maintain,2
2025-03-17 18:00:00,75.59405682376638,21.70626764819951,29.864134255921215,24.20217140229712,0.86,76.16284577538882,50.54991780830001,0.08,0.2,Increase Chiller,0
2025-03-17 19:00:00,73.12629352196984,24.240432079390413,30.78298849258959,28.850229759390352,0.9,75.5124816966798,58.601852684533675,0.11,4.85,Increase Chiller,0
2025-03-17 20:00:00,96.71424148800773,24.318791058585028,28.07877177404421,24.511054415427616,1.03,100.0,45.49890572330111,0.13,0.51,Boost All,3
2025-03-17 21:00:00,40.95165164888213,18.658723406678977,21.51341132130425,21.899260732602226,0.51,35.144598798696855,46.6395868073601,0.06,2.1,Eco Mode,4
2025-03-17 22:00:00,83.44721573480884,25.149169555982187,29.783696931453658,25.227332113656406,0.86,76.32924252176797,49.124273640816874,0.12,1.23,Reduce AHU,1
2025-03-17 23:00:00,68.68805750120082,20.94884056623927,22.974256751719782,26.980455651730807,0.9,77.366679992258,57.10089128835069,0.12,2.98,Maintain,2
2025-03-18 00:00:00,79.78719271428086,24.78386750176686,28.75235787000831,23.810391709699967,0.89,79.73831387101228,50.31719165456852,0.07,0.19,Reduce AHU,1
2025-03-18 01:00:00,65.02717836654752,21.282399290789414,25.0647736744072,28.138632989886943,0.76,61.27397587258833,54.05986398219396,0.07,4.14,Boost All,3
2025-03-18 02:00:00,87.59051229568887,25.472820899913238,30.573540193739795,21.078387084709142,0.84,78.35789954047887,42.833027132524585,0.11,2.92,Maintain,2
2025-03-18 03:00:00,51.87087722812669,18.25338809570607,20.691688957894087,22.198616735181552,0.6,45.90878132297809,45.73276732807532,0.07,1.8,Reduce AHU,1
2025-03-18 04:00:00,82.17210823216834,22.998113503260786,31.536804390440828,21.409758410437718,0.82,73.1842597369781,45.98336376883229,0.07,2.59,Reduce AHU,1
2025-03-18 05:00:00,44.388229695549875,20.616744303490933,27.847891463786308,23.112956059624018,0.66,51.40860910724507,48.75472088922087,0.08,0.89,Boost All,3
2025-03-18 06:00:00,67.56801618588374,23.091953380070343,27.29853905622583,21.381968756289943,0.7,62.84943759553202,39.947705859746684,0.06,2.62,Boost All,3
2025-03-18 07:00:00,97.87790425836035,24.593329024445477,32.95708552918363,22.786244001315726,0.96,90.54843342722111,46.5061715387704,0.14,1.21,Reduce AHU,1
2025-03-18 08:00:00,58.69288577591137,22.403461603070525,22.403461603070525,20.195918536213174,0.74,64.93072244191312,43.20274723116586,0.07,3.8,Eco Mode,4
2025-03-18 09:00:00,54.71518461348376,19.97326041252333,24.52655106833368,19.099291293383132,0.67,57.20962555549577,41.60444423620635,0.1,4.9,Boost All,3
2025-03-18 10:00:00,64.71799398377958,21.780106393635986,24.79912304974289,29.234968713790657,0.79,60.77098032927961,60.015734858621414,0.07,5.23,Boost All,3
2025-03-18 11:00:00,52.796336220687664,19.42132899688052,23.11924982280673,26.024659590856395,0.68,52.28995956911786,51.78940813455509,0.1,2.02,Reduce AHU,1
2025-03-18 12:00:00,55.933287529961696,20.818878125502824,23.968748972286193,24.632781956978892,0.68,54.60165397167659,47.95493839365424,0.06,0.63,Increase Chiller,0
2025-03-18 13:00:00,98.22805699577012,23.972864967476703,29.2242586291687,30.948134163420335,1.1,100.0,59.11422065462831,0.11,6.95,Reduce AHU,1
2025-03-18 14:00:00,53.9535798272747,20.1349521510883,27.514588505828215,26.0732113832192,0.7,56.56976544695824,48.87121646190633,0.09,2.07,Maintain,2
2025-03-18 15:00:00,97.27272041342697,25.16598624388855,30.338363277910762,30.925775524016103,1.04,93.94413875313043,56.99174563503963,0.12,6.93,Boost All,3
2025-03-18 16:00:00,34.37787019281484,18.779813832037465,26.555326330491006,22.604226275982136,0.53,36.71202875979255,47.39334620597826,0.04,1.4,Increase Chiller,0
2025-03-18 17:00:00,64.33615650016093,20.77834206191825,24.703268519673387,28.36975662711788,0.75,56.67966332160003,59.511281296986965,0.08,4.37,Increase Chiller,0
2025-03-18 18:00:00,66.69838623352088,23.012387462635836,29.653140825374027,21.170827982764667,0.67,60.268970660333,38.38928662239842,0.08,2.83,Reduce AHU,1
2025-03-18 19:00:00,80.22010898110061,22.5452596981046,27.620840865873475,25.858091987438915,0.94,85.29583172607143,51.716430641520596,0.08,1.86,Increase Chiller,0
2025-03-18 20:00:00,80.53919351174306,22.786782282403088,26.089538101082553,21.851625314842114,0.83,75.15390905910108,46.17509770439198,0.07,2.15,Reduce AHU,1
2025-03-18 21:00:00,69.03478127177546,21.949602275627733,28.92223829451621,24.647230577617858,0.86,77.92640253028082,46.75098191085574,0.08,0.65,Boost All,3
2025-03-18 22:00:00,71.11995688420757,21.34186576960158,29.535302389082425,18.33744067745594,0.81,80.04449641653247,33.98475331275207,0.12,5.66,Eco Mode,4
2025-03-18 23:00:00,67.71144108733674,22.26724991008684,27.775146756267347,27.998513572484306,0.84,67.76413783090038,58.689536289643385,0.12,4.0,Reduce AHU,1
2025-03-19 00:00:00,71.02114358561268,23.073012984636332,24.76031410487463,24.007209303866237,0.81,72.89597681290294,45.492091623525084,0.08,0.01,Reduce AHU,1
2025-03-19 01:00:00,58.86771532610832,19.428904353579725,23.43991189070917,18.0,0.63,58.79674435585236,32.69732626031592,0.06,6.0,Boost All,3
2025-03-19 02:00:00,28.15743346775377,16.85403210006666,18.43423104938062,26.779511166951846,0.48,27.28008402746282,51.385538817448975,0.07,2.78,Boost All,3
2025-03-19 03:00:00,92.1197870049847,24.26206577497888,27.556026662218372,20.65017095024006,0.98,98.50397311926935,38.021616498001016,0.11,3.35,Increase Chiller,0
2025-03-19 04:00:00,48.17540197255151,21.123964001007863,26.0613133522412,25.36886842561043,0.73,56.664820522326224,54.922172307350046,0.07,1.37,Maintain,2
2025-03-19 05:00:00,33.28113044894,17.228990527412066,21.445172750334454,25.24882087479475,0.51,29.149266435646066,55.22235029406808,0.05,1.25,Eco Mode,4
2025-03-19 06:00:00,84.39841293925029,23.087454999292817,26.973517559625385,22.83406526679424,0.89,80.9140223003125,48.47805415695612,0.07,1.17,Eco Mode,4
2025-03-19 07:00:00,48.496540782819636,21.643487783083174,21.643487783083174,28.87453138795339,0.66,45.49465318774726,59.17871366319991,0.06,4.87,Eco Mode,4
2025-03-19 08:00:00,46.62960154786609,20.480528396089614,24.54781279153335,22.158749272189702,0.54,42.504776006991136,40.64133685967571,0.07,1.84,Boost All,3
2025-03-19 09:00:00,65.27669803044442,20.672889049966447,24.525724353972087,25.049365586524175,0.82,70.03761616762573,51.088642103970436,0.11,1.05,Increase Chiller,0
2025-03-19 10:00:00,66.78558360386077,21.67208687409025,26.665293096012878,23.348303403095723,0.75,61.99989177770717,51.54787432453159,0.07,0.65,Reduce AHU,1
2025-03-19 11:00:00,80.20887473966816,22.75881077189847,26.220332983377116,25.52009971263412,0.96,86.32633950962325,52.92930507050971,0.1,1.52,Boost All,3
2025-03-19 12:00:00,81.8677902597862,23.676755181412474,25.568299394851866,22.38362888913404,0.98,91.76814054350781,49.61317592698934,0.08,1.62,Eco Mode,4
2025-03-19 13:00:00,51.2672296775273,20.703824460484036,24.08936218599821,23.111655835183385,0.69,54.413432210281144,50.41068981829758,0.06,0.89,Maintain,2
2025-03-19 14:00:00,69.93367220254588,23.345609442829666,27.06738212986481,24.41403480846062,0.77,62.619785658786355,53.72189428650052,0.09,0.41,Boost All,3
2025-03-19 15:00:00,79.64388025606735,22.07012131790953,27.780096952739125,29.264204041162984,0.87,71.76443095504786,58.884003515327244,0.08,5.26,Maintain,2
2025-03-19 16:00:00,79.55407172239939,22.805633982276515,25.912064569930195,18.0,0.83,82.07832779698876,33.75209411647012,0.09,6.0,Increase Chiller,0
2025-03-19 17:00:00,86.71259851256335,22.88445439917672,26.44950838286234,27.732292585316728,0.92,80.42174468801619,55.21313468586187,0.11,3.73,Boost All,3
2025-03-19 18:00:00,51.31919544668353,19.041780104293775,23.090257023063195,22.44347065764987,0.66,57.411253451061526,40.93318881276444,0.08,1.56,Reduce AHU,1
2025-03-19 19:00:00,43.57182532405323,19.92428960673452,25.54358627126034,23.397943037819825,0.64,50.85355875054711,45.64074007950688,0.05,0.6,Increase Chiller,0
2025-03-19 20:00:00,59.417510509436426,20.80085699349558,27.728773808756273,32.68373360461463,0.76,52.137215851428486,68.01602588177784,0.08,8.68,Reduce AHU,1
2025-03-19 21:00:00,50.22748035646036,18.229390825034518,21.134864412724074,22.538553011550146,0.64,52.421410386823084,44.61125023982585,0.08,1.46,Maintain,2
2025-03-19 22:00:00,56.09872208353264,21.10948618932319,29.32050250989076,27.005590488418058,0.68,53.618349784754145,51.012052429753176,0.08,3.01,Maintain,2
2025-03-19 23:00:00,74.14470620453965,21.496797194880596,25.34456776539596,21.85092337229993,0.75,65.04184537992825,46.53084866047242,0.11,2.15,Eco Mode,4
2025-03-20 00:00:00,25.848756535906887,18.0809956395183,25.829027451276446,23.033490056006702,0.42,24.172827015455333,44.714230535923576,0.05,0.97,Reduce AHU,1
2025-03-20 01:00:00,50.382747334006154,22.30068707861978,27.378651234573034,21.155927915664638,0.57,41.41952268989455,47.20049571734822,0.05,2.84,Boost All,3
2025-03-20 02:00:00,89.1471709104433,22.950603154805815,24.32097171012456,23.708838951561034,0.87,79.85504526606825,45.40967520219505,0.1,0.29,Reduce AHU,1
2025-03-20 03:00:00,57.34692835795058,21.81145052474884,28.349516319929975,22.128242843071195,0.67,59.12191152767901,39.73947827720119,0.05,1.87,Reduce AHU,1
2025-03-20 04:00:00,31.685826236419445,19.233703340476623,25.341295771136924,20.382809019576452,0.4,23.73458014865315,42.07087144534159,0.04,3.62,Maintain,2
2025-03-20 05:00:00,67.79606297550383,22.662023306368425,29.02348469928024,21.327561500649388,0.74,66.20912344033914,41.13778872357963,0.06,2.67,Increase Chiller,0
2025-03-20 06:00:00,52.89388105538498,20.740609770604717,26.189695238748385,25.74149237201063,0.74,60.23820674933329,51.23382546766823,0.11,1.74,Reduce AHU,1
2025-03-20 07:00:00,46.34598572967244,19.620450969916973,22.191162360598028,26.726619329619048,0.59,38.907994540626405,54.97303816352554,0.05,2.73,Increase Chiller,0
2025-03-20 08:00:00,42.814016055317566,19.99247845768052,26.848602098973682,24.53491214060894,0.68,52.58414062706982,50.98180460092749,0.09,0.53,Maintain,2
2025-03-20 09:00:00,45.59342708904889,19.2996773963944,23.66104440528598,22.082056638103484,0.58,44.56722680790231,44.3376768294575,0.08,1.92,Maintain,2
2025-03-20 10:00:00,65.57213326634728,22.040755714862104,27.520618023508618,27.89534057501227,0.73,57.120162440958204,54.24436486932187,0.1,3.9,Boost All,3
2025-03-20 11:00:00,55.74691188560668,20.76850887235929,27.482751098806645,25.145096978982732,0.74,58.40856720817253,54.15563870251377,0.11,1.15,Boost All,3
2025-03-20 12:00:00,83.55869850917259,21.375058611525475,23.078325952575632,29.353941148410065,0.96,81.11172537318217,61.485114108300806,0.11,5.35,Maintain,2
2025-03-20 13:00:00,96.76819353689754,24.77160179633836,31.005749522890923,26.532745286604566,1.09,100.0,57.56204168999937,0.14,2.53,Increase Chiller,0
2025-03-20 14:00:00,37.24680473712604,18.858248226955663,25.328924745397003,25.188679647653643,0.6,43.90532373010271,49.14051632808311,0.08,1.19,Eco Mode,4
2025-03-20 15:00:00,39.35179521883588,19.50195620804946,24.49022047794128,28.012415775263264,0.59,42.185710749104565,51.15052320380509,0.06,4.01,Increase Chiller,0
2025-03-20 16:00:00,89.04475629127037,23.23367254487439,28.14275209721152,21.03980574310426,0.91,89.03451351026585,39.78748330234044,0.1,2.96,Boost All,3
2025-03-20 17:00:00,63.039231195884625,22.49348717472464,31.7501984153665,24.216296852573002,0.73,61.07352302262257,48.60785647285064,0.06,0.22,Boost All,3
2025-03-20 18:00:00,83.63550936173056,23.252547281558154,25.9884451182642,21.699207503839368,0.94,87.75925583968655,47.22094353159691,0.11,2.3,Boost All,3
2025-03-20 19:00:00,76.01020462568975,24.236845306274304,30.363523564937168,23.849083302115442,0.84,72.89571867284337,50.82885251283894,0.11,0.15,Increase Chiller,0
2025-03-20 20:00:00,69.47495826677248,21.11961515262677,25.852489497813842,22.96300451272976,0.81,73.67998284133617,44.42182685979585,0.07,1.04,Eco Mode,4
2025-03-20 21:00:00,78.84341696910934,22.209759223247747,27.691482745071422,21.55205774770038,0.83,74.94080989229069,45.407764587050494,0.1,2.45,Eco Mode,4
2025-03-20 22:00:00,83.67129597244254,23.967517664680987,27.84147941410207,28.63499159441454,1.03,93.20876978817117,56.307293319077544,0.09,4.63,Eco Mode,4
2025-03-20 23:00:00,57.12581167211013,23.06836597190937,30.8214718131305,23.42587153550745,0.71,60.27534127717371,45.11061092999322,0.07,0.57,Boost All,3
2025-03-21 00:00:00,67.82874751237668,23.35351335240722,27.797280483052774,18.55873144024306,0.7,64.06355918948897,37.39460898088549,0.08,5.44,Boost All,3
2025-03-21 01:00:00,55.69797498617474,22.664963719278056,28.07752595626991,24.74291942608408,0.73,62.986285829933486,45.24510243861448,0.11,0.74,Reduce AHU,1
2025-03-21 02:00:00,52.33062193080359,19.988667987571976,25.892449159976078,22.788099056517765,0.73,60.5504914992789,50.056083721335746,0.1,1.21,Boost All,3
2025-03-21 03:00:00,59.9687404212752,21.042347626826537,25.677060758832702,28.852067289316185,0.83,69.30560336988836,56.06269967861065,0.11,4.85,Increase Chiller,0
2025-03-21 04:00:00,43.12517819076821,17.03547234116226,23.36892806231987,25.198016337332493,0.66,49.82297799919225,52.560239461533605,0.06,1.2,Eco Mode,4
2025-03-21 05:00:00,85.44740540893751,22.75239517129751,27.21436808513266,23.152010403551518,0.97,89.6644878452037,50.99265334616381,0.09,0.85,Increase Chiller,0
2025-03-21 06:00:00,62.228296414508485,22.170361351034984,27.491096744811358,22.487706501857733,0.76,67.67555068241936,44.04970633789098,0.07,1.51,Reduce AHU,1
2025-03-21 07:00:00,27.80315050991993,17.100146835593414,20.770116004463457,23.265654889638476,0.38,20.0,44.81660696957651,0.04,0.73,Reduce AHU,1
2025-03-21 08:00:00,64.82242862015433,19.51006522149294,26.639288488170493,21.487988969562053,0.68,61.21002638783609,37.97605408955239,0.1,2.51,Eco Mode,4
2025-03-21 09:00:00,60.827325059462105,21.85148550080827,27.2939024520502,26.720051560828395,0.81,66.05789781793553,56.86780354636948,0.1,2.72,Increase Chiller,0
2025-03-21 10:00:00,38.05446212090957,20.251263207869695,24.033281606835494,25.49977850671481,0.54,36.434683179151776,50.53530554300524,0.05,1.5,Increase Chiller,0
2025-03-21 11:00:00,12.125007907997471,15.286757816977202,21.132333905628183,26.915625730178526,0.44,20.0,55.72440556141196,0.06,2.92,Reduce AHU,1
2025-03-21 12:00:00,67.13660898083765,22.100529304222693,30.701064045550215,21.790440757908996,0.76,70.79372090529566,39.66938972241493,0.09,2.21,Boost All,3
2025-03-21 13:00:00,54.38444937830854,22.14994469427448,26.329875163081628,20.945287099562123,0.7,59.19290694299055,44.63895395524602,0.09,3.05,Increase Chiller,0
2025-03-21 14:00:00,91.37727341302825,23.112447034969012,28.20384043203656,23.23772325529805,0.88,82.23545945375021,43.546951336576996,0.11,0.76,Boost All,3
2025-03-21 15:00:00,27.081932206966513,17.632810373081984,20.36680338669295,24.069411929539605,0.54,36.613426166512404,49.130854655643645,0.06,0.07,Increase Chiller,0
2025-03-21 16:00:00,44.099747661462104,19.54011427425813,22.117672934501496,24.773110422891612,0.67,52.24512489755182,50.3792879788171,0.09,0.77,Eco Mode,4
2025-03-21 17:00:00,86.0688371157746,22.58083690280632,26.640610352409887,21.654732503084166,0.85,76.59199224722921,46.46688927269161,0.12,2.35,Eco Mode,4
2025-03-21 18:00:00,84.70831020538051,24.194462572577258,31.75403962183649,24.649087458594,0.99,90.71069992250861,53.119681879960424,0.1,0.65,Boost All,3
2025-03-21 19:00:00,45.040971645128636,20.702676971777525,26.667436751544596,22.396481852106135,0.58,43.97056740088239,45.504848862455084,0.07,1.6,Eco Mode,4
2025-03-21 20:00:00,82.57539210710209,23.416374003071912,28.92053192786344,23.84675599598423,0.95,89.44360900057848,46.07514310297288,0.11,0.15,Maintain,2
2025-03-21 21:00:00,64.693824236382,23.71170146223972,28.73406749932495,24.454578845299565,0.77,65.24482826877323,50.024770155938704,0.07,0.45,Reduce AHU,1
2025-03-21 22:00:00,44.662189865956776,19.854119549926303,23.520065381735993,30.368559458399368,0.68,46.017283011549324,62.36369176623402,0.08,6.37,Boost All,3
2025-03-21 23:00:00,44.533286394650915,19.177527193316216,24.62149854284793,23.73255121068717,0.54,36.561479278094424,49.180558819544544,0.04,0.27,Boost All,3
2025-03-22 00:00:00,77.69027295081055,23.2595778834715,29.38792502676745,22.649712776023506,0.86,80.88997549059748,42.95551325007093,0.12,1.35,Boost All,3
2025-03-22 01:00:00,63.974352687964426,20.37402375658597,24.17875012560681,20.01021675223403,0.78,69.76515620850752,44.439647641871076,0.1,3.99,Maintain,2
2025-03-22 02:00:00,81.84999984940889,23.078221901179063,27.522425450204032,22.93990560416372,0.86,78.0734283440925,47.11462826765511,0.07,1.06,Increase Chiller,0
2025-03-22 03:00:00,72.63447337721138,21.502808236738343,26.849899605983236,21.84231093589199,0.74,63.73086340302349,46.93033198249685,0.11,2.16,Increase Chiller,0
2025-03-22 04:00:00,90.4991938765616,24.520070863466373,29.803928295026324,26.485183885806617,0.93,81.25583053703463,56.91288016926649,0.12,2.49,Eco Mode,4
2025-03-22 05:00:00,57.39387599262606,19.22385095325729,23.389299753408206,24.994229311108786,0.63,48.607157826703855,47.83595474128521,0.09,0.99,Eco Mode,4
2025-03-22 06:00:00,61.28604061248458,20.107277705323142,25.434806201053604,26.394361246201587,0.85,71.07578423539502,56.9819812863538,0.1,2.39,Increase Chiller,0
2025-03-22 07:00:00,59.493818306705975,22.903943885511346,28.04681476298644,24.941642109030532,0.78,66.20606951937387,50.467650817307835,0.08,0.94,Boost All,3
2025-03-22 08:00:00,82.5222523679727,22.011112976084963,30.17140003245954,18.9902724523098,0.88,85.36197332699595,38.917830046287484,0.13,5.01,Maintain,2
2025-03-22 09:00:00,88.20846295354696,23.00297193130705,25.361495886721492,28.855803090898448,1.04,93.01078385564077,58.4167577530437,0.14,4.86,Boost All,3
2025-03-22 10:00:00,99.50390844919951,25.57290681604529,32.42811534759341,23.966439222371008,1.02,100.0,43.321063761582565,0.09,0.03,Increase Chiller,0
2025-03-22 11:00:00,78.44215906526615,22.175471273145337,28.733309143549413,22.922877315204246,0.88,80.44744366992742,46.34507846840211,0.13,1.08,Eco Mode,4
2025-03-22 12:00:00,58.29266976287109,18.70760350371611,24.587095344905897,23.522817657233556,0.72,61.64118785043189,45.233427002270496,0.1,0.48,Reduce AHU,1
2025-03-22 13:00:00,71.50072483518902,21.68679406591401,25.36505873431113,30.389372220865354,0.96,79.75500918627945,64.20665912437268,0.1,6.39,Maintain,2
